CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15658432,Freeman,688,France,Male,40,6,0.0,1,1,1,47886.44,0
15805955,L?,638,FRANCE,,48,10 units,138333.03,1,1 units,1,47679.14,0
15612594,IFEANACHO  ,599,Spain,Male,25,3,0.0,2,1,1,120790.02,0
15806796,Higgins,516,Germany,Female,33,10,138847.9,1,1,1,127256.7,
15682048,Pisano,605,France  ,Female,51,3,136188.78,1,1,1,,1
15699550,Babbage,695,SPAIN,Female,34,9,0.0,2 units,1,1,,0
₹15730150,Otutodilichukwu,540,Spain,Male,37,0,120825.7,1,₹1,,28257.89,0 units
15706706,Chinwendu,648,Germany,Male,33,7,135310.41,2 units,0,1,171668.2,0
15701885,Tucker,647,France,Female,40,9,0.0,2,0,1,92357.21,0
,Liu,590,France,Male,47,3,0.0,2,1 units,0,171774.5,0
,Buccho,504,France,MALE,42 units,3,₹134936.97,2 units,0,0 units,135178.91,0
15692664,Diribe,677,France,NULL,58,1,90022.85,1,0,1,2988.28,
15578722,Bradley,689 units,NULL,Male,39,4,0.0,2,1,0,196112.45,0
15572021,Ts'ao,798,Germany,Female,29,8,80204.11,2,1,₹0,₹70223.22 units,0
15583076,Deleon,588,Germany,Male,41,6,106116.56,2,1,0,198766.61,0
15641170,Liang,640,Spain,Male,36,₹4,0.0,1,0,0,173016.46,0
15618245,Chukwumaobim,706,Germany,MALE,31,1,117020.08,2,1,0,54439.53,₹0
₹15627162,Blesing,695,Germany,Male,27,6,125552.96,1,1,0,105291.26,₹0
15746461,Taylor,709,Spain,Male,35,2,,2,1,0,104982.39 units,0
15579616,Goodwin,683,FRANCE,Female,42,8,₹0.0,2,0,₹1,198134.9,0
15678572,Keating,529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1
15809777,Gadsden,,Germany,Female,55,7,131778.66,1,1,1,9972.64,0
15752467,Johnson,720,Spain,Male,34,3,0.0,₹2,1,1,77047.78,0
15598614,Lucchesi,₹790,Spain,Male,20,8,0.0,2,1,0,168152.76,0
15667456,Ross,709,Spain,MALE,62,3,0.0,2,1,1,82195.15,0
15744691,,₹755,France,NULL,29,3,₹0.0,3,1,0,4733.94,0
15743153 units,Singh,740,Germany,Female,40,2,122295.17,2,1,1,30812.84,0
15647301,Bray,549,NULL,Female,45,3,143734.01,2,1,,₹96404.38,0
15768387,Nott,581,France,Male,,8,0.0,2,0 units,0,29737.14,0
15655252,LARIONOVA,758,Germany,Male,41,10,₹79857.64,1,1,1,78088.17,0
15684592,Lamb,557,Spain,Male,42 units,4,₹0.0,2,0,1,86642.38 units,0 units
15593694,Williams,814,France,Male,49,8,,2,0,0,157822.54,0
15668580,Todd,716,Spain  ,MALE,,2,0.0,2,1,1,92916.53,0
15623346,Czajkowski  ,820,France,Male,36,₹4,0.0,2,1,0,31422.69,₹0
15697606,Sturdee,637,France,Female,21,10,125712.2,1 units,0,0,175072.47,0
15811947,Gordon,850,,Male,33,0,124781.67,1,0,1,33700.52,0
15787907,Wang,719,Germany  ,Female,42,5,137227.04,3,1,0,149097.38,
15625584,Martin,786,France,Male,32,2,120452.4,2,0,0,79602.86,0
₹15610271,Andreev,684,Spain,Female,,3,103210.27,1,1,0 units,31002.03,0
15656333,Jen,574,France,Female,33,3,134348.57,1,1,0 units,63163.99,₹0 units
15623219 units,Smith,596,France,MALE,33,8,0.0,1,1 units,0,121189.3,1
15785385,Fiorentino,550,Spain,Male  ,51,₹5,0.0,2,1,₹0 units,153917.41,₹0
15680224,Ross,687,,Female,26,6,0.0,2,1,1,32909.13 units,0 units
15713370,Hunter  ,657,Spain,Male,36,8,188241.05,2,0,0,183058.51,1
15738662,,652,GERMANY,Male,41,9,159434.03,1,1,,178373.93,0
15712849,Tung,632,Germany,Male,41 units,3,126550.7,1,0,0,177644.52,1
15737888,Mitchell,₹850,Spain,Female,43,2,125510.82 units,1,1,1,79084.1,0
15662501,Ebelechukwu,₹583,France,Male,48,3,91246.53,1,1,0,60017.46,
15605461,Lucas,594,Germany,Female,29,3,130830.22,1,1,0,61048.53,0
15752026,Hammer,,France,Male,58,3,0.0,1,0,1,194930.3,1
15726931,Onwumelu,715,France,FEMALE,41,8,56214.85,2,0,0,₹92982.61,1
15769915 units,Charlton,643,Spain,Female,20,0,133313.34,1,1,1,3965.69,0
15680243,BROWN,792 units,France,Male,19,7,₹143390.51,1,1,0,33282.84,0
15699225,Pirozzi,757,France,Male,46,0,0.0,₹2,1,0,,0 units
15574554,Pugh,537,Germany,,66,₹8,103291.25,2,1,1,130664.79,0
15723613,Jenkins,623,France,Female,28,4,0.0 units,2,1,0,41227.67,0
15772528,Mishin,750,France,Female,47,7 units,121376.15,2,1,0,54473.6,1
15638028,Ifeanyichukwu,562,Germany,Male,31,4,127237.25,2,0,1,143317.42,0 units
15787189,Tai,824,Germany,Male  ,60,8,134250.17,3,0,0,153046.16,1
15639277 units,Lin,₹678,France,Female,41,9,0.0 units,1,0,0 units,13160.03,0
15570855,Leonard,670,,Male,38,7,0.0 units,2,1,1,77864.41,0 units
15638788,MACK,550,France,Male,32,,97514.07,1,1 units,1,₹199138.84,0
15569264,YOBANNA,622,France,Male,32,5,179305.09,1,1,1,149043.78,0
15785078,Fomin,730 units,Spain,Male,26,3,₹0.0,1,1,0,34542.41,0 units
15785290,Hao,542,France,Male  ,29,9,0.0,1,1,0,,
15742511,Gordon,514 units,France,Male,35 units,3,121030.9 units,1,1,0,10008.68,0
15614187,Pottinger,648 units,Germany,Female,39,3 units,126935.98,2,0,1,57995.74,0
15705085,Quesada,670,Spain,Female,29,9,0.0,2,1,0,27359.19,0
15730688,Yu,548,France,Female,28,8,116755.5,2,1,1,158585.17,1
,Liao,554,GERMANY,Male,26,4,121365.39,1,1,1,8742.36,0 units
15724321,Baresi,516,Germany,Female,47,9,128298.74,1,0,₹0,149614.17,1
15620750,Sugden,559,France,Male,28,3,141099.43,1 units,1,1,15607.27 units,0
15710978,PALERMA,715,Germany,Male,42,2,88120.97,2,1,1,21333.22,0
15774744,Lord,664,Germany,Male,33,7,97286.16,2,1,0,143433.33,0
15758546,Norton,850,Spain,Male,39 units,₹8,0.0,2,1,1,37090.44,0
15806511 units,Berry,445,Spain,Male,45,10,0.0,2,0,1,90977.48,0
15805312 units,BELLUCCI,607,France,NULL,45,7,123859.6,1,0,1,113051.57,0 units
15775662,McKay,760 units,France,Male,43,₹8,121911.59,1,1,0,193312.33,0
15726814,Walton,554,Spain,Male,46,4,₹0.0,2,0,1,57320.92,
15795458,McMillan  ,718 units,Spain,Female,39,2,0.0,1,₹1,1,52138.49,0
15675185,Chuang,697,Germany,Female,48,2,108128.96,2 units,1,1,103944.37,
15699450,Li,723,France,Male,₹48,7,₹0.0,2,1,₹1,150694.58,0
₹15748616,Napolitani,599,France  ,Male,27,5,0.0,2,1,0,30546.4,0
15734058,Anayochukwu,509,Germany,Male,32,9,170661.47,1,1,1,21646.2,
15654519,Hassall,680,France,Male,31,1,0.0,2,1,1,,0
15704483,Lorenzo,₹724,France,Male,40,6,0.0,2,,0,,0
15678333,,683,France,Female,26,7,0.0,2,,0,86619.77,0 units
₹15706810,Zuyeva,606,Germany,FEMALE,32,1,106301.85,2,0,1,59061.25,0
15811177,Beneventi,643,FRANCE,FEMALE,31,3,167949.48,₹1,1,0,143162.34,0
15678374,NULL,666,France,Female,59,5,0.0,2,1,1,,0
15726289,Cawood,645,France,Male,25,0,174400.36,1,1,0,42669.37 units,0
15757588,WRIGHT,526,France,Male,30,9,0.0,,0,0,100995.68,0
15735784,Gardner,583,France,Male,,8,0.0,1,1,0,47848.56,0
15729412,Holloway,682,FRANCE,Male,38,4,107192.38 units,1,1,1,15669.17,0
15590876,Knupp,764,France,Female,24,7,106234.02,1,0,0,115676.38,0
15679062 units,Morrison,734 units,Germany,Female,47,10,91522.04,2,1,1,138835.91,0
15724150,Nkemdirim  ,814,France,Male,48,9,136596.85,1,1,1,185791.9,0
15609011,Barry,480,Spain,MALE,47,8 units,75408.33,1,1,₹0,25887.89,1
15769781,Nucci,699,Spain,,25,8,0.0,2,1,1,,0
15714241,Haddon,749 units,Spain,Male,42,9,222267.63 units,1,0,0,101108.85,1
15758023,Grigoryeva,544 units,Germany,Male,47,5,105245.21,1,0,0,99922.08,1
15785183,Chukwuebuka,596,,Male,29,2 units,0.0,2,1 units,1,1591.19,0
15746569,Tsui,589 units,FRANCE,Male,38,4 units,0.0,1,1,0 units,95483.48,1
15779103,NULL,527,Germany,Female,39,9,96748.89,2,1,0,94711.43,0
15613713,Kozlova,644,France,,30,5,44928.88,1 units,₹1,1,10771.46,0
15613097,Kao,605,France,Female,33,4,0.0,2,0,1,83700.66,0
15669293 units,Hovell,517,France,Male,37,5,113308.84,1,0,₹1,31517.16,0
15770255,Onwughara,₹797,NULL,Female,33,10,83555.58,1,0,0,69767.14,0
15716984,Palermo,₹695,Spain,Female,56,₹4,0.0,2,1,0,84644.76,0
15645200,Chiang,581,Germany,Female,54,2,152508.99,1,1,0,187597.98,1
15792862,Blinova,653,GERMANY,Male,41,1,104584.11,1 units,1,0,15126.32,₹1
15671345,Piccio,531 units,Spain,Female,42,6,75302.85,2 units,0,0,57034.35,0
15575486,Okoli,529,France,Female,27,1,0.0,2,1,1,37769.98,0
15676937,Nicholls,635,,Female,32,8,₹0.0,2,1,1,19367.98,1
15606944,Fleming,645,Germany,MALE,43,9,140121.17,1,1,0,11302.7,1
15798885,Burns,585,France,Male,56,4,138227.19,2,1,1,55287.84,0
15769645,Senior,612,France,Female,35,3,0.0,1,₹1,1,48108.72,0
15684269,Gray,₹707,Spain,Female,35,₹3 units,56674.48,1,1,0,17987.4,1
15653253,Pagnotto,704,SPAIN,Male,48,8,167997.6,1,1,1,173498.45,0
15618647 units,Kornilova,744,France,Male,29,1,43504.42,1,₹1,1 units,119327.75,0
15703117,Findlay,565,France,Female,44,1,0.0,2,0,1,89602.81,0
15702919,COLLINS,729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0
15782454,Hancock,552,FRANCE,Male,49,4,0.0,1,1,1,190296.76,₹1
15600912,Gorshkov,706,Germany,Male,32,5,88348.43,2,1 units,1,104181.78,0 units
15585888,Nwokezuike,553,Spain,Female  ,48,3,0.0,1,0,1,30730.95,1
15718839,Tsui,850,Germany  ,Female,38,2,102741.15,2,0,1,23974.85,0
15720583,Finch,₹745,Germany,Female,44,0 units,119638.21,1,1,1,34265.08 units,1
,Milani,483,France,Female,30,9,0.0,₹2,0,0,136356.97,0
15759038 units,Whitehead,793 units,France,Female,41,,141806.46,1,1,0,102921.17,0
15637315,Melvin,601,Spain,Female,41,3 units,0.0,2,1,0,₹54342.83,0
15583073,Martin,771,Spain,Female,56 units,2,0.0,1,1,1,25222.6,1
15690134,HUGHES,464,Germany,Female,42,,85679.25,1,1,1 units,164104.74,0
15773949,Cherkasova,692,FRANCE,NULL,36,3,0.0,2,1,1,8282.22,0
15594502,Zotov,655,France,Male,37,6,109093.41,2,1,0,1775.52,0
15601688,Piccio,546,France,Male,28,8 units,0.0,1,1,0,159254.29,0
15617434,Yen,655,Spain,Male,38,9,0.0,1,0,1,90490.33,0 units
15665438,Hs?,669,France  ,Male,43,1,₹163159.85 units,₹1,0,1,15602.8,0
15583456,Gardiner,₹745,Germany,Male,45,10,117231.63,3,1,₹1,122381.02,1
15587299,NULL,567,France,Female,48,3,0.0,1,1,0 units,₹55362.45,0 units
15662698,Ko,648,Spain,Female  ,43 units,7,81153.82,1,1,1,,1
₹15594651,Milani,748 units,France,Male,38,4,115221.36,1 units,0,1,70956.75,0
₹15704651,Bishop  ,514,France,MALE,,,0.0,2,0,0,121551.93,0
₹15753343,Barry,523,France,Female,28,2,121164.11 units,1,1,1,59938.81,0
15581748,Shen,754,Germany,MALE,57,2,101134.87,2,1,1,70954.41,0
15623478,Maslova,670,Germany,Female,32,4,₹102954.68,2,,1,134942.45,0
15693322,Shaver,635,Germany,Female,37,9,146748.07,1,,1,11407.58,0
15747208,Watt,608 units,France,Male,50,6,₹0.0,1,1,0,93568.77,1
15590337,Golubov,659,France,Male,29,6,123192.12,1,1 units,1,56971.41,1 units
15707962,Gunson,606,France,Male,40,6,119501.88,2,1,0,46774.94,0
₹15646374,Wynne  ,766,Germany,,28,3,62717.84,2,1,1,13182.43,0
15694566,Roberts,602,France,Female,,10,0.0,2,0,0,169921.11,1
15791550 units,Kelly,696,France,Male,27,4,87637.26,₹2,0,0,196111.35,0 units
15776467 units,,702,Spain,FEMALE,35,8,,2,1,0,54689.16,0
₹15812241,Udinese,438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1
15785350,NULL,528,,Male,23,7 units,104744.89,1,1,0,170262.97,0
15616152,Pai,754 units,FRANCE,Female,47,1,185513.67,1,1,0,27438.83 units,0
15760063,Chiedozie,595,Spain,Male,23,7,0.0,2,₹1,1,168085.97 units,0
15605276,BROTHERS,742,FRANCE,Female,29,4 units,0.0 units,2,1,1,180066.59,0
15748986,Bischof,705,Germany,Male,42,8,166685.92,2,1,1 units,55313.51,0
15606133,Lay,628,NULL,Male,42,7,0.0,2,0,1,172967.87,
15750410,Jordan,680,France,Female,25,4,123816.5,1,1,1,90162.35,0
15743478,JOHNSON,659,Germany,MALE,39,8,52106.33,2,1,1,107964.36,0
15724890,Cross,584,Spain,Male,36,4,82696.09,2,0,0,83058.14,0
15662641,Amadi,850,,Male,19,8,0.0,1 units,1,1,68569.89,0
15729832,Cheng,658,France,Male,29,3,145512.84,1,1,0,20207.02,0
15803121,Chia,847,France,MALE,51,5,97565.74,1,0,0,144184.06,1
15672330,NULL,678,France,Female,31,1,0.0,2,0,1,130446.65,0
15667417,Tao,572,France,Male,33,9,68193.72,1 units,1,0,19998.31,0
15774277,Chiu,809,France,Male,43,2,0.0,2,1,1 units,132908.07,0
15567893,Lei,556,NULL,Male,33,3,124213.36,₹2,1,0,62627.55 units,0
15617401,Thomson,468,France,Male,22,2,0.0,2,1,0,28123.99,0
15724834,Wilson  ,498,FRANCE,Female,30,1,0.0,2,0,0,135795.53,0
15619360 units,Hsiao,472,Spain,Male,40,4,0.0,1,1,0,70154.22,₹0
15584776 units,Shen,847,Spain,Female,37,9,112712.17,1,1,0,116097.26,0
15742886 units,Ford,642,France,Male,26,₹1,138023.79,2,0,1 units,117060.2,0
15616529 units,Hsieh,613,Spain,Male,34,3,0.0,1,1,1,41724.72,0
15576641,Crawford,733,Germany,Male,40,5 units,125725.02,2,1,1,50783.1,0
15625092,Colombo,502,Germany,Female,₹57,3,101465.31,1,1,0,43568.31,1
15739548,Johnson,775,France,Male,28,9 units,111167.7,1,₹1,0,149331.01,0
15737735,Grant,683,Spain,NULL,40,4,95053.1 units,1,1,1,116816.54,1
15572735,Chang  ,433,Spain,MALE,27,₹2 units,0.0,2 units,1,1,153698.65,0
15594340,Tao,569,France,Male,41,4,120243.49,1,1,0,163150.03,1
₹15577274,Genovese,549,GERMANY,Female,43,3,134985.66,1,1,0,6101.41,0
15717995,Keen,849,France,,27,0,0.0,2,0 units,1,157891.86,0
15723105,Feetham,756,France,Female,28,6 units,0.0,1,1,1,164394.65,0
15765537,Liang,687,Germany,Male,26,2,142721.52 units,1,1,1,153605.75,0
15636935,RISCHBIETH,797,France,Female,29,1,0.0,2,1,1,132975.39,0
15782159,Ndubuagha,850,NULL,Male,₹28,8,67639.56,2,1,1,194245.29,0 units
₹15597968,Fyans,617,Spain,Male,50,7,0.0,1,1,₹0,184839.7,1 units
15791216,Mann,600,Germany,Male,43,8,133379.41,1,1,0,₹177378.66,1
15600399,Trentino,598,France,Male,60,4,0.0,1,1,0,197727.14,1
15699340,Okorie,680,,Male  ,37,4,0.0,2,1,₹0,61240.87,0
15726634,Wei,479,NULL,Male,47,1,0.0,1,₹1,0,95270.83,0
15664001,Riddle,695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1
15798439,DAVIDSON,₹714,Spain,Male,25,2,0.0,1,1 units,₹1,132979.43,0
15774250,Gallo,532 units,France,Male,42,1,159024.71,1,1,0,,1
₹15780846,Redding,787,France,Male,33,1,126588.81,2,0,₹1,62163.53,0
15804131,Farmer,850,Spain,Female,53,7,₹65407.16,2 units,0,0,182633.63 units,1
15629519,YEN,472,France,Female,37,1 units,0.0 units,2,1,1 units,48357.9,0
15684958,AMADI,489,Germany,Male,38 units,2,126444.08,2,1,1,82662.73,0
15606003,Abramowitz,566,France,NULL,21,3,0.0,2,1,1,3626.47,0
15775625,McKenzie,596,France,Male,47,6,0.0,1,1,0,74835.65,0
15591091,Goering,644,France  ,Male,44,5 units,73348.56,1,1,0,157166.79,₹1
15714240,Ponomarev,₹712,Spain,Male,74,₹5,0.0,2,0,0,151425.82,0
15622578,Sergeyev,806,France,Male,34,5,113958.55,1,0,1,32125.98,0
15767358,Obioma,711,Germany,NULL,45,1,97486.15,2,1,0,50610.62,0
15658668,Hunter,581,SPAIN,Male,49,10,0.0,2,0,0,41623.59,0
15673837,Ko,617,NULL,Male,61,3,113858.95,1,₹1,1,38129.22,0
15579526,O'MEARA,551,France  ,Male,42,1,50194.59,1,1,1,23399.58,0
15612627,Ozuluonye,627,Germany,Male,29,,139541.58,₹2,1,0,80607.33,0
15644896,Thompson,663,Germany,Male,32,3,108586.86,1,1 units,1 units,182355.21,0
15745232,Chikelu,759,France,Female,39,6,0.0,2,₹1,1,140497.67,0
15688085,WARNER,627,Spain,FEMALE,28,3,157597.61,1,0,1,34097.22 units,0
15625698,Dumetochukwu,624,Spain,Female,23,6,0.0,2,0,1,196668.51,0
15588537,Robinson,615,Spain,Female,41,₹9,109013.23 units,1,₹1,0,196499.96,0
15781534,Rapuluolisa,536,Germany,Female,35,4,121520.36,1,0,0,77178.42,0
15651460,Hsieh,424,Spain  ,Male,34,₹7,0.0,1,1,1 units,16250.61,0
15799710,Wei,739,France,MALE,37,7,104960.46,1,0,1,80883.82,₹0
15796813,Storey,493,France,Male,54,3,167831.88,2,1,0 units,150159.95,₹1
15788723,McIntyre,599,Germany,Female,49,10,143888.22,2,1,1 units,166236.38,1 units
15749068 units,Nickson,632,FRANCE,Female,40,9,139625.34,1,1,0,93702.96,1
15768495,Chidimma,700,France,Female,32,,110923.15,2,1,1,161845.81,1
15700693,Tu,693,France,,68,2,0.0,2,1,1,59864.96,0
15688193,Graham,468,FRANCE,Male,36,3,61636.97,1,0,₹0,107787.42,0
15815560,Bogle,666,Germany,Male,74,7,105102.5,1,1,1,46172.47,0
15651103,,762,Spain,Female,69,9,183744.98,,,1,196993.69,0
15737521,Ball,619,Germany,Male,40,₹9,103604.31,2,0,0,140947.05,0
15611544,Ibeamaka,701,Germany,MALE,36,7,95448.32,2,₹1,0,189085.07 units,0 units
15578098,Jamieson,₹600,France,Male,31,8,0.0,,1,1,121555.51,0
15664543,Shaw,699,NULL,Male,40,7,0.0,1 units,0,1,152876.13,1
15646817,Chiekwugo,769,France,Male,51,9,156773.78,,₹1,,40257.79,0
15764335 units,Caldwell,463 units,Germany,Female,41,8,123151.51,2,1,0,70127.93,₹0
₹15588955,Mazzi,581,Germany,,43,,93259.57,3,1,0,141035.65,1
15643574,Odinakachukwu,682,France,Male,,8,0.0,2,1,0,₹178373.43,0
15690337,Chinwenma,581 units,France,Female,27,5,102258.11,2,1,0,194681.6,0
15635078,Chiemela,714,Spain,Male,45,0,124693.48,1,0,1,187194.15,0
15708048,Burn,,France,Female,34,4,124379.14,1 units,1,0 units,106892.91,0
15759381,NULL,617,SPAIN,Male,61,7,91070.43 units,1,1,1,101839.77 units,0
₹15766017,Brookman,615,Germany,Male,58,3,72309.3,1,1,1,85687.09,1
15648272,Medvedeva,₹658,Spain,Male,35,,,1,1,1,68141.92,0
15609176,Cawthorne,688,France,Female,32,5 units,0.0,2 units,0,₹1,177607.77,0
,May,603,France,Male,51,8,186825.57,1,1,0 units,93739.71,1
15619083,Yip,502,France,Female,35,6,0.0,2,1 units,1,80618.47,0
15611756 units,Chapman,537,NULL,Female,47,4,124192.28,2,1 units,1,50881.51,0
15636395,NULL,529,France,Female,31,5,0.0,2,1 units,0,26817.23,0
15723737,Pitcher,680,France,Male,27,3,0.0,1,1,0,32454.26,0
15677087,Green,,France,Female,39,5,138106.75,1,0,0,19596.73,0
15811127,Volkov,521,FRANCE,Male,35,6,96423.84,₹1,1,0,10488.44,0
15750839,Burns,649,Spain,Male,29,2,45022.23,1,1,1,173495.77,0
15729975,Chidozie,613,France,Female,46,8,167795.6,1,0,1,44390.38,₹0
15651883,Genovesi,794,Germany,Female,,6,115796.7,1,1,0,160526.36,1
15653762,Chidiebele,501,,NULL,39,9,117301.66,1,0,0,182025.95,0
15798659,Kennedy,526,Spain,Female,43,3,0.0,2,1,₹0,31705.19,0
₹15611669,Nyhan,623,Germany,Male,50,7,126608.37,1,0,1,645.61,1
15656901,Nnonso,615,France,Male,59,8,,2,1,1,165576.55,0
15731781,Onyemachukwu,551,FRANCE,Male,43,7,0.0,2,1,0,₹178393.68,0
15592412,Sun,713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1
15805260,NULL,705 units,Germany,Female  ,56,2 units,143249.67,1,1,0,88428.41,1 units
15812009,Grant,662,Spain,Male,38,4 units,0.0,2,1,0,136259.65,0
15603741,MacDonnell,719,Spain,Male,40,4,128389.12,₹1,1,1,176091.31,0
15691952 units,Fanucci,676,France  ,Male,37,10,106242.67,1,1,1,166678.28,0
15691513,Dawkins,592,France,Male  ,60,9,0.0,4,1,1,13614.01,1
15712483,Chidi,608,Spain,Female,28,₹4,0.0,2,1,0,10899.63,1
15783659,Blackburn,659,France,Male,67,4,145981.87,1,1,1,131043.2,0
15579062 units,CHU,707,NULL,Male,32,9,0.0,2,0,0,30807.02,0
15723484,Hunt,₹669,GERMANY,Female,42,1,103873.39,1,1,0,148611.52,0
15647333,Fleming,621,France,MALE,27,4,137003.68,1,1,0 units,21254.06,0
15803526,Eremenko,685,Germany,Male,30 units,3,90536.81,1,0,1,63082.88,0
15702806,Martin,696,Spain,Male,,9,0.0,1,0,0,₹10883.52,0
15616555,Fu,850,Germany,Male  ,41,8,60880.68,1,1,0 units,31825.84 units,0
15627377,Sabbatini,593,,NULL,41,6,0.0,2,1,1,99136.49,0
15787825,,585,Germany,Male,37,6,152496.82,1,1,1,99907.29,0
15661974,Pirozzi,677,FRANCE,Male,46,2,57037.74,1 units,1,1,158531.01,0
15748123,Chienezie,613,France,Male,20,₹3 units,0.0,₹2,1,,149613.77,0
15689952,Zuyeva,724,Spain,Male,41,5,0.0,1,0,1,115753.94,0
15806438,Chiabuotu,₹580,Germany,Female,42,2,₹123331.36,1,0,0,103516.08,1
15628155,Dike,410,France,Female  ,35,7 units,117183.74,1,1,1,109733.73,0
15665790,Rowntree,538,Germany,Male,39,7,108055.1,2,1,0,27231.26 units,0
15797065,Goloubev,613,Spain,Female,32,0,0.0,2 units,0,1,126675.62,0
15617518,Hu,675,GERMANY,Male,36,7,89409.95,1,1,1 units,149399.7 units,0
15603465,Dunn,665,Germany,Female,45,5,155447.65 units,2 units,1 units,0,51871.95,1
15768201,Paterson,850,France,,39,2,148586.64,1,1,1,176791.27,0
15712287,Pokrovskii  ,652,FRANCE,Female,80,4,0.0,2,1,,188603.07,0
,NULL,610,France,Female,57,7,72092.95,4,0,1,113228.82,1
15773394,Bergamaschi,644,France,Male,38,3,0.0,2 units,1,1,79928.41,0
15638730,Macleod  ,711,France,Female,21,₹0,82844.33,2 units,0,1,₹1408.68,0
15667944,Onuchukwu,679,France,MALE,39,0,86843.61,1,0,1,159830.58,0
15655341 units,Chinagorom,₹458,Spain,Female,35,5 units,166492.48,1,1,0,135287.74,0 units
15774857,Synnot,460 units,NULL,Female,27 units,₹7 units,0.0,2,1,0,156150.08,1
15678385,Lange,,France,Male,25,2 units,78247.31,2,1,,10472.31,0
15648577,Pickering,493,FRANCE,Female,31,₹3,0.0,1,1,1,176570.28,1
15796910,Tsui,625,Spain,Female,57,7,0.0,1,0,0,,1
₹15727546,OLEJURU,762,France,Male,₹35 units,9,0.0,2,1,,₹43075.7,0
15588854,Wu,715,FRANCE,Female  ,31,3,110581.29 units,1,1,1,94715.24,0
15724719,Jones,550,FRANCE  ,NULL,22,7 units,139096.85,1,1,0,₹129890.94,0
15763111,Niu,808,SPAIN  ,Female,67,10,124577.15,1,,1,169894.4,0
,Onyekaozulu,727,Germany,Female,18,2,93816.7,2,1,₹0,126172.11,0
15787884,Martin,692,France,Female,30,7,0.0,2,1,1,18826.34,0
15613854,Mauldon,622,NULL,FEMALE,46 units,4,107073.27,2,1 units,1,30984.59,1 units
₹15763107,LITTLE,₹700,France,Female,,9,0.0,1,1,1,174971.64,0
15706647,Jordan,761,France,Male,31,7,0.0,3,1,1,166698.18,0
15629133,BLACK,579,France,FEMALE,27,9,0.0,2,1,0,126838.7,₹0
15742632,Alexeyeva,670,France,Female,31,9,0.0,1,0,1,76254.83,0
15631189,NULL,613,Germany,NULL,₹38,9,67111.65,1,1,0,78566.64,1
15743759,Brooks,619,France,Male,39,5,0.0,2,1,1,158444.61,0
15662021,NULL,685,Spain,Female,42,2,0.0 units,₹2,0 units,0,199992.48,0
15619045,Baxter,776,France,Female,₹43,4,₹0.0 units,2,0,1,162137.5,0
15671249,Kent,422,France,,33,,0.0,2,1,0 units,102655.31,0
15769499,Lampungmeiua,545,SPAIN,Female,74,3,0.0,2,1,1,161326.73,0
15697801,Sokolova,605,Germany,Female,56,1,74129.18,2,1,1,62199.78,1
15771211,Perkins  ,668,France,MALE,38,10,₹86977.96,1,0,1,37094.75,0
15644119,SOCHIMA,531,,Male,31,3,0.0,1,1,1,42589.33 units,0
₹15809057,Lu,600,Spain,Female,27 units,6 units,0.0,2,1,1,172031.22,0
15720187,Han,479,NULL,Female  ,30,7,143964.36,2 units,1,0,41879.99,0
15587297,Ruiz,507,France,Male,33,7,₹0.0,2,1,1,85411.01,0
15599211,Findlay,707,France,Male,40,1,0.0,2,1,0,14090.4,1
15682995,Azuka,600,France,Female,32,1,78535.25,1,1,₹0,64349.6,0
15787772,Hansen,759,France,Female,38,1,104091.29,₹1,0 units,0,91561.91,0
15775803 units,Cawker,841,NULL,NULL,41,1,0.0,₹2,0,1,193093.77,0 units
15803840,Forbes,729,France,Female,32,9,0.0,2,0,0,150803.44,0 units
15598097,Johnstone,550,France,Male,44,9,0.0 units,2,1,0,26257.01,0
15630349,Hollis,543,Spain,Male,23 units,5,0.0,2,1,0 units,117832.39,0
15690188,Maclean,631,France,Male,33 units,7,0.0,1,1 units,1,58043.02,1
15633640,LOEWENTHAL,799,France,Female,52,4,161209.66 units,1,1,1,89081.41,0
15608873,Smith,665,France,Male,51,2,₹0.0,1,0,0,53353.36,0
15813659,Folliero,594 units,France,Female,56,7,0.0,1,,0,26215.85,1
15739692,Tsui,679,France,Male,42,1,0.0 units,,0,0,71823.15,0
15606861,NULL,,France,Male,34,8,0.0,2 units,₹1,0,38570.13,
15618661 units,Chidubem,535,France,Male,30,6,103804.97,1,₹1,1,125710.53 units,0
15578096,Nnachetam,537,France,Male,26,7,₹106397.75,1,0,0,103563.23,₹0
15699507,Messersmith,542,France,Female,25,7 units,0.0,2,0,₹1,82393.08,0
15593295,Greathouse,548,France,Male,57,6,76165.65,1 units,1 units,1 units,133537.53,0
